group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
CD56dim,SEPT10,-0.05432294,-0.64638126,0.9566778734114231,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,VAV3-AS1,-0.054325704,-0.73977685,0.9566756712272356,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,LRRTM2,-0.054328468,-0.9003085,0.9566734690433789,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,RGS6,-0.054328468,-0.75193936,0.9566734690433789,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,AL596325.1,-0.05433123,-0.8721157,0.9566712668598528,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,AL139246.3,-0.05433123,-0.8988452,0.9566712668598528,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,LRRK2,-0.054333996,-0.95356387,0.9566690646766576,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,TSACC,-0.05433676,-0.8527664,0.956666862493793,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,BTBD17,-0.05433676,-1.1527815,0.956666862493793,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,GFPT2,-0.05433676,-1.2702835,0.956666862493793,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,DKK3,-0.05433676,-1.0951879,0.956666862493793,0.9997342449604025,0.0003324468085106383,0.0008192448052431667
CD56dim,CDKN2B,-0.054803893,0.3418975,0.9562946983544132,0.9997342449604025,0.004488031914893617,0.004989945631935652
CD56dim,FAM178B,-0.05488129,-0.4546703,0.9562330389414847,0.9997342449604025,0.0009973404255319148,0.0014895360095330305
CD56dim,PCYT1B,-0.056263342,-0.9241685,0.9551320224400562,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,AC132872.3,-0.056263342,-1.7456374,0.9551320224400562,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,AL138720.1,-0.056263342,-1.3230804,0.9551320224400562,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,HS3ST1,-0.056263342,-1.3909756,0.9551320224400562,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,AC010536.3,-0.056266103,-1.4102145,0.9551298204921363,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,C8orf37-AS1,-0.056268867,-1.674699,0.9551276185445589,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,AL357079.1,-0.05627163,-2.0159104,0.9551254165973239,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,TCF7L1,-0.05627716,-2.1465154,0.9551210127038814,0.9997342449604025,0.00016622340425531914,0.0006702912042898637
CD56dim,NKAPL,-0.056368377,0.0127490405,0.9550483486599886,0.9997342449604025,0.0029920212765957447,0.0035004096224026215
CD56dim,AC026412.3,-0.05677608,0.039425604,0.9547235669787435,0.9997342449604025,0.0008311170212765958,0.0013405824085797274
CD56dim,MST1R,-0.056784373,0.1599042,0.9547169613274595,0.9997342449604025,0.0008311170212765958,0.0013405824085797274
CD56dim,RRAD,-0.05710363,0.3612082,0.9544626461224244,0.9997342449604025,0.004986702127659575,0.005511283235272213
CD56dim,KLHL4,-0.057465725,-0.4200872,0.9541742076497487,0.9997342449604025,0.0014960106382978723,0.0020108736128695913
CD56dim,NLGN4Y,-0.057854082,-0.04993762,0.9538648585547417,0.9997342449604025,0.002160904255319149,0.002681164817159455
CD56dim,AC104389.4,-0.058726158,-0.110074274,0.9531702245967788,0.9997342449604025,0.0006648936170212766,0.0011916288076264244
CD56dim,LHFPL5,-0.058731686,0.11895053,0.9531658213248546,0.9997342449604025,0.0006648936170212766,0.0011916288076264244
CD56dim,KIAA1614-AS1,-0.058742743,-0.26979157,0.9531570147852952,0.9997342449604025,0.0006648936170212766,0.0011916288076264244
CD56dim,ABCF2,-0.058764856,-0.44577035,0.9531394017233368,0.9997342449604025,0.0006648936170212766,0.0011916288076264244
CD56dim,GLIS2-AS1,-0.05876762,-0.51237994,0.953137200092201,0.9997342449604025,0.0006648936170212766,0.0011916288076264244
CD56dim,HAL,-0.05877315,-0.570444,0.9531327968310025,0.9997342449604025,0.0006648936170212766,0.0011916288076264244
CD56dim,SLC35G5,-0.05920711,0.018007215,0.952787145301937,0.9997342449604025,0.0013297872340425532,0.001861920011916288
CD56dim,HBA2,-0.059378486,-0.39566597,0.9526506484144454,0.9997342449604025,0.0013297872340425532,0.001861920011916288
CD56dim,RPA4,-0.060678996,-0.32691163,0.9516148587141958,0.9997342449604025,0.0004986702127659574,0.0010426752066731214
CD56dim,AP000866.2,-0.06070111,-0.70599467,0.951597247688839,0.9997342449604025,0.0004986702127659574,0.0010426752066731214
CD56dim,AL162274.2,-0.06072046,-0.843648,0.9515818380610427,0.9997342449604025,0.0004986702127659574,0.0010426752066731214
CD56dim,FILIP1,-0.06072046,-0.9357343,0.9515818380610427,0.9997342449604025,0.0004986702127659574,0.0010426752066731214
CD56dim,CADM2,-0.06264013,-0.7149903,0.9500530737836993,0.9997342449604025,0.0003324468085106383,0.0008937216057198183
CD56dim,LINC01260,-0.062642895,-0.9719809,0.9500508726704235,0.9997342449604025,0.0003324468085106383,0.0008937216057198183
CD56dim,C16orf96,-0.06264842,-1.1649973,0.9500464704450153,0.9997342449604025,0.0003324468085106383,0.0008937216057198183
CD56dim,C10orf25,-0.062966295,0.10130117,0.9497933450525397,0.9997342449604025,0.0038231382978723403,0.00439413122812244
CD56dim,EXTL3-AS1,-0.06318742,-0.2971938,0.9496172608095365,0.9997342449604025,0.0009973404255319148,0.001564012810009682
CD56dim,TPBGL,-0.06379552,-0.30871317,0.9491330418531221,0.9997342449604025,0.0016622340425531915,0.002234304014299546
CD56dim,AC025259.3,-0.06455289,0.15237921,0.9485299954397978,0.9997342449604025,0.0029920212765957447,0.003574886422879273
CD56dim,AC021086.1,-0.06457362,-1.0258714,0.9485134891078799,0.9997342449604025,0.00016622340425531914,0.0007447680047665152
CD56dim,MFSD2B,-0.06457362,-0.7167239,0.9485134891078799,0.9997342449604025,0.00016622340425531914,0.0007447680047665152
CD56dim,LINC01132,-0.06457639,-1.4370879,0.9485112882652935,0.9997342449604025,0.00016622340425531914,0.0007447680047665152
CD56dim,PLEKHH1,-0.064592965,-2.5230563,0.9484980832180256,0.9997342449604025,0.00016622340425531914,0.0007447680047665152
CD56dim,CRHBP,-0.06459573,-2.5406215,0.9484958823781896,0.9997342449604025,0.00016622340425531914,0.0007447680047665152
CD56dim,AP004147.1,-0.06459573,-2.9195285,0.9484958823781896,0.9997342449604025,0.00016622340425531914,0.0007447680047665152
CD56dim,AC106820.5,-0.06507807,0.2875863,0.948111841858743,0.9997342449604025,0.0008311170212765958,0.001415059209056379
CD56dim,ITPKA,-0.06510571,0.059527084,0.9480898341704053,0.9997342449604025,0.0008311170212765958,0.001415059209056379
CD56dim,GNAZ,-0.06599852,0.30533284,0.9473790072302868,0.9997342449604025,0.002160904255319149,0.0027556416176361064
CD56dim,AL357055.3,-0.06648362,0.15152895,0.9469928014488175,0.9997342449604025,0.0028257978723404257,0.00342593282192597
CD56dim,DOCK6,-0.06706546,-0.33120197,0.946529591008336,0.9997342449604025,0.0006648936170212766,0.001266105608103076
CD56dim,PLB1,-0.06757682,-0.03357845,0.9461225088645343,0.9997342449604025,0.0013297872340425532,0.0019363968123929395
CD56dim,PPP1R26-AS1,-0.069008626,-0.5907519,0.9449827540359984,0.9997342449604025,0.0004986702127659574,0.001117152007149773
CD56dim,TOM1L1,-0.069010004,-0.36055192,0.9449816539405769,0.9997342449604025,0.0004986702127659574,0.001117152007149773
CD56dim,LINC01481,-0.06902245,-0.82754946,0.944971753086505,0.9997342449604025,0.0004986702127659574,0.001117152007149773
CD56dim,GPRASP2,-0.06903627,-0.9093299,0.9449607521475059,0.9997342449604025,0.0004986702127659574,0.001117152007149773
CD56dim,KLHDC8B,-0.06942324,0.36610758,0.9446527301246183,0.9997342449604025,0.007313829787234043,0.007969017651001713
CD56dim,RNF208,-0.06956836,-0.28507262,0.944537223996945,0.9997342449604025,0.001163563829787234,0.0017874432114396365
CD56dim,AIM2,-0.06966233,-0.66551965,0.9444624206505162,0.9997342449604025,0.001163563829787234,0.0017874432114396365
CD56dim,PCSK1N,-0.069898665,0.2187717,0.9442743144008977,0.9997342449604025,0.0018284574468085107,0.0024577344157295004
CD56dim,TPD52L1,-0.07003687,-0.07130891,0.9441643121853922,0.9997342449604025,0.0018284574468085107,0.0024577344157295004
CD56dim,CCL23,-0.07050677,0.28406084,0.9437903126295663,0.9997342449604025,0.010638297872340425,0.011320473672451032
CD56dim,ARHGAP22,-0.07093797,-0.71302813,0.9434471239373328,0.9997342449604025,0.0003324468085106383,0.0009681984061964698
CD56dim,ZSCAN23,-0.07094073,-0.5988521,0.943444924043612,0.9997342449604025,0.0003324468085106383,0.0009681984061964698
CD56dim,GK3P,-0.0709435,-0.558702,0.9434427241503226,0.9997342449604025,0.0003324468085106383,0.0009681984061964698
CD56dim,EDA2R,-0.07094626,-0.93887997,0.9434405242574646,0.9997342449604025,0.0003324468085106383,0.0009681984061964698
CD56dim,MUC1,-0.07094626,-0.76245505,0.9434405242574646,0.9997342449604025,0.0003324468085106383,0.0009681984061964698
CD56dim,LINC02362,-0.07096285,-1.2728499,0.9434273249093766,0.9997342449604025,0.0003324468085106383,0.0009681984061964698
CD56dim,RASIP1,-0.07097114,-1.3826438,0.9434207252411577,0.9997342449604025,0.0003324468085106383,0.0009681984061964698
CD56dim,RAI14,-0.07108723,0.34117413,0.9433283302941189,0.9997342449604025,0.004488031914893617,0.005138899232888955
CD56dim,HIST2H3PS2,-0.07288666,-1.1773309,0.9418963068858006,0.9997342449604025,0.00016622340425531914,0.0008192448052431667
CD56dim,AL355802.2,-0.072889425,-1.5172852,0.9418941073003464,0.9997342449604025,0.00016622340425531914,0.0008192448052431667
CD56dim,PMP22,-0.072889425,-1.701938,0.9418941073003464,0.9997342449604025,0.00016622340425531914,0.0008192448052431667
CD56dim,EEF1A2,-0.07289219,-1.7835096,0.9418919077153354,0.9997342449604025,0.00016622340425531914,0.0008192448052431667
CD56dim,ACHE,-0.07289219,-1.58548,0.9418919077153354,0.9997342449604025,0.00016622340425531914,0.0008192448052431667
CD56dim,ARPIN,-0.07290048,-2.3606534,0.9418853089629614,0.9997342449604025,0.00016622340425531914,0.0008192448052431667
CD56dim,AL354896.1,-0.0729143,-2.7207985,0.9418743110512028,0.9997342449604025,0.00016622340425531914,0.0008192448052431667
CD56dim,AL359921.2,-0.07342428,-0.41386262,0.9414684958744547,0.9997342449604025,0.0008311170212765958,0.0014895360095330305
CD56dim,AP4B1-AS1,-0.073427044,-0.45839497,0.9414662963755095,0.9997342449604025,0.0008311170212765958,0.0014895360095330305
CD56dim,PDCD1LG2,-0.07537712,-0.6689385,0.9399146621011745,0.9997342449604025,0.0006648936170212766,0.0013405824085797274
CD56dim,UTS2,-0.07649382,0.4327928,0.9390262311108031,0.9997342449604025,0.011303191489361703,0.012065241677217547
CD56dim,KIR3DL3,-0.076739825,0.18329309,0.9388305225643179,0.9997342449604025,0.0026595744680851063,0.0033514560214493185
CD56dim,TMEM145,-0.07730232,-0.4616503,0.9383830455752644,0.9997342449604025,0.0004986702127659574,0.0011916288076264244
CD56dim,GNMT,-0.07731338,-0.5460651,0.9383742501532919,0.9997342449604025,0.0004986702127659574,0.0011916288076264244
CD56dim,AL592494.3,-0.07731338,-0.76533514,0.9383742501532919,0.9997342449604025,0.0004986702127659574,0.0011916288076264244
CD56dim,CD19,-0.07734102,-0.94398844,0.938352261631256,0.9997342449604025,0.0004986702127659574,0.0011916288076264244
CD56dim,DGCR6,-0.07734931,-1.0136058,0.9383456650838108,0.9997342449604025,0.0004986702127659574,0.0011916288076264244
CD56dim,DYNC1I1,-0.079255156,-0.38886818,0.9368296717436767,0.9997342449604025,0.0003324468085106383,0.0010426752066731214
CD56dim,AC011747.2,-0.079255156,-0.8438974,0.9368296717436767,0.9997342449604025,0.0003324468085106383,0.0010426752066731214
CD56dim,RBPMS,-0.079260685,-1.055265,0.9368252747039829,0.9997342449604025,0.0003324468085106383,0.0010426752066731214
CD56dim,AL590617.2,-0.07926898,-1.1827251,0.9368186791480547,0.9997342449604025,0.0003324468085106383,0.0010426752066731214
CD56dim,AC092490.1,-0.07941962,0.47230703,0.9366988606372584,0.9997342449604025,0.007147606382978723,0.007894540850525062
CD56dim,AC006027.1,-0.07971953,0.07808903,0.9364603271384199,0.9997342449604025,0.0009973404255319148,0.001712966410962985
CD56dim,PRKG1,-0.081199706,-1.3161308,0.9352831328430353,0.9997342449604025,0.00016622340425531914,0.0008937216057198183
CD56dim,ENPP2,-0.081205234,-2.2206879,0.9352787364892764,0.9997342449604025,0.00016622340425531914,0.0008937216057198183
CD56dim,OXTR,-0.081208,-2.0195348,0.935276538313137,0.9997342449604025,0.00016622340425531914,0.0008937216057198183
CD56dim,AC008443.2,-0.08122735,-3.266711,0.9352611510939781,0.9997342449604025,0.00016622340425531914,0.0008937216057198183
CD56dim,PRR36,-0.08220031,-0.02296205,0.9344874250924735,0.9997342449604025,0.0014960106382978723,0.002234304014299546
CD56dim,CXCL9,-0.083144255,-20.537708,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,DGAT2,-0.083144255,-18.724558,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,FUT6,-0.083144255,-19.359592,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,PLEKHG1,-0.083144255,-19.62604,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,XKR5,-0.083144255,-19.08354,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,RUBCNL,-0.083144255,-20.108057,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,CPA3,-0.083144255,-19.492258,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,STXBP6,-0.083144255,-19.484274,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,ZNF804A,-0.083144255,-19.202991,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,ANPEP,-0.083144255,-19.479132,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,AL450992.2,-0.083144255,-19.062353,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,IL6R,-0.083144255,-19.967758,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,C3orf70,-0.083144255,-19.027695,0.9337368381163814,0.9997342449604025,0.0,0.0007447680047665152
CD56dim,NOTUM,-0.08369984,-0.5983093,0.9332950852841113,0.9997342449604025,0.0006648936170212766,0.001415059209056379
CD56dim,ZP3,-0.08417803,-0.07006892,0.9329148866038006,0.9997342449604025,0.0013297872340425532,0.002085350413346243
CD56dim,IGHEP2,-0.08561537,-0.46015602,0.9317721853631126,0.9997342449604025,0.0004986702127659574,0.001266105608103076
CD56dim,AC103739.1,-0.08561813,-0.638396,0.9317699879954373,0.9997342449604025,0.0004986702127659574,0.001266105608103076
CD56dim,IFI27,-0.08567341,-1.7309996,0.9317260407511577,0.9997342449604025,0.0004986702127659574,0.001266105608103076
CD56dim,INAVA,-0.0860673,0.29475296,0.9314129226682987,0.9997342449604025,0.001163563829787234,0.0019363968123929395
CD56dim,HFE,-0.08616956,-0.37174255,0.9313316235666632,0.9997342449604025,0.001163563829787234,0.0019363968123929395
CD56dim,MYO15A,-0.0862359,-0.60265595,0.9312788893972888,0.9997342449604025,0.001163563829787234,0.0019363968123929395
CD56dim,ZNF80,-0.08738439,0.11589653,0.9303659771098993,0.9997342449604025,0.011469414893617021,0.0122886720786475
CD56dim,TNFRSF10D,-0.087594464,-1.3608425,0.9301990042330853,0.9997342449604025,0.0003324468085106383,0.001117152007149773
CD56dim,CCDC3,-0.08760276,-1.4625828,0.9301924132614606,0.9997342449604025,0.0003324468085106383,0.001117152007149773
CD56dim,MAP3K21,-0.088056065,-0.014798712,0.9298321141099013,0.9997342449604025,0.0009973404255319148,0.0017874432114396365
CD56dim,CHODL,-0.089030415,0.064779505,0.9290577394009174,0.9997342449604025,0.002327127659574468,0.003128025620019364
CD56dim,ZNF185,-0.089059435,-0.03139886,0.9290346739468315,0.9997342449604025,0.002327127659574468,0.003128025620019364
CD56dim,DNAJC28,-0.089339994,0.18015511,0.9288117109672313,0.9997342449604025,0.008477393617021276,0.00930960005958144
CD56dim,WDR17,-0.08951275,-1.5973417,0.9286744212710671,0.9997342449604025,0.00016622340425531914,0.0009681984061964698
CD56dim,TDRD15,-0.08951828,-2.0659974,0.9286700280358235,0.9997342449604025,0.00016622340425531914,0.0009681984061964698
CD56dim,FAXDC2,-0.08952381,-2.4030068,0.928665634802754,0.9997342449604025,0.00016622340425531914,0.0009681984061964698
CD56dim,AC017002.3,-0.08983615,-0.20006211,0.9284174206701067,0.9997342449604025,0.0029920212765957447,0.0037983168243092276
CD56dim,AC026202.2,-0.090047605,-0.35040432,0.92824938585098,0.9997342449604025,0.0008311170212765958,0.0016384896104863335
CD56dim,FCGBP,-0.09062116,0.008075253,0.9277936212627816,0.9997342449604025,0.004986702127659575,0.005809190437178819
CD56dim,NEB,-0.09089204,0.06885408,0.9275783768164448,0.9997342449604025,0.004986702127659575,0.005809190437178819
CD56dim,CD34,-0.09145868,-19.303562,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,ROBO1,-0.09145868,-18.92609,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,AC009088.1,-0.09145868,-19.730402,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,CD276,-0.09145868,-18.725073,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,VCAN,-0.09145868,-19.193909,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,SNAP25,-0.09145868,-19.101683,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,NECAB1,-0.09145868,-18.987917,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,COL23A1,-0.09145868,-19.410206,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,UGT8,-0.09145868,-18.867546,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,TNS3,-0.09145868,-19.27717,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,GATA2-AS1,-0.09145868,-19.41496,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,SYTL4,-0.09145868,-18.949331,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,F2RL1,-0.09145868,-18.900566,0.9271281377325851,0.9997342449604025,0.0,0.0008192448052431667
CD56dim,CFAP69,-0.09196175,-0.23264794,0.9267284328259897,0.9997342449604025,0.0006648936170212766,0.0014895360095330305
CD56dim,AC011444.1,-0.092005976,-0.66111755,0.9266932948158935,0.9997342449604025,0.0006648936170212766,0.0014895360095330305
CD56dim,AC067838.1,-0.092005976,-0.704759,0.9266932948158935,0.9997342449604025,0.0006648936170212766,0.0014895360095330305
CD56dim,ZNF157,-0.092050195,-1.1180238,0.9266581569487745,0.9997342449604025,0.0006648936170212766,0.0014895360095330305
CD56dim,FAM171A1,-0.09259473,-0.6485888,0.9262255337042195,0.9997342449604025,0.0013297872340425532,0.0021598272138228943
CD56dim,DNAJC6,-0.09392011,-0.27722296,0.9251726157479282,0.9997342449604025,0.0004986702127659574,0.0013405824085797274
CD56dim,AC015727.1,-0.09393117,-0.5497418,0.9251638328308454,0.9997342449604025,0.0004986702127659574,0.0013405824085797274
CD56dim,EGR4,-0.09393946,-0.8547642,0.925157245649019,0.9997342449604025,0.0004986702127659574,0.0013405824085797274
CD56dim,AL031595.2,-0.09395052,-0.95420796,0.9251484627478993,0.9997342449604025,0.0004986702127659574,0.0013405824085797274
CD56dim,ECM1,-0.09396987,-1.2848341,0.9251330926928933,0.9997342449604025,0.0004986702127659574,0.0013405824085797274
CD56dim,AC055822.1,-0.09404864,-0.04894512,0.9250705149003695,0.9997342449604025,0.003324468085106383,0.004170700826692486
CD56dim,DIRC3,-0.094546184,-0.6043173,0.9246752974637993,0.9997342449604025,0.001163563829787234,0.0020108736128695913
CD56dim,LINC01560,-0.09503405,-0.26156422,0.9242877828621369,0.9997342449604025,0.0018284574468085107,0.002681164817159455
CD56dim,AC068831.1,-0.095886774,-1.0727178,0.9236104988405819,0.9997342449604025,0.0003324468085106383,0.0011916288076264244
CD56dim,LHFPL2,-0.09588954,-1.3381414,0.923608303520241,0.9997342449604025,0.0003324468085106383,0.0011916288076264244
CD56dim,AL049830.3,-0.0958923,-1.250604,0.9236061082004821,0.9997342449604025,0.0003324468085106383,0.0011916288076264244
CD56dim,ATP7B,-0.09589507,-1.409152,0.923603912881305,0.9997342449604025,0.0003324468085106383,0.0011916288076264244
CD56dim,AC097662.1,-0.09598766,-0.1259729,0.9235303700252427,0.9997342449604025,0.0031582446808510636,0.0040217472257391826
CD56dim,AC109322.1,-0.096124485,0.105347455,0.923421703419695,0.9997342449604025,0.0038231382978723403,0.004692038430029046
CD56dim,CTH,-0.09680584,0.2698137,0.9228805869959166,0.9997342449604025,0.007147606382978723,0.008043494451478365
CD56dim,PBX1,-0.097825795,-1.7539307,0.9220706255382901,0.9997342449604025,0.00016622340425531914,0.0010426752066731214
CD56dim,WDR66,-0.09782856,-1.9035989,0.9220684306302113,0.9997342449604025,0.00016622340425531914,0.0010426752066731214
CD56dim,AL365181.3,-0.09782856,-1.9111955,0.9220684306302113,0.9997342449604025,0.00016622340425531914,0.0010426752066731214
CD56dim,ICOSLG,-0.09783409,-2.108772,0.922064040815834,0.9997342449604025,0.00016622340425531914,0.0010426752066731214
CD56dim,ELFN1,-0.097839616,-2.4593556,0.922059651003831,0.9997342449604025,0.00016622340425531914,0.0010426752066731214
CD56dim,GOLGA8H,-0.098310895,-0.14011253,0.92168542827337,0.9997342449604025,0.0008311170212765958,0.001712966410962985
CD56dim,C2orf15,-0.09839382,-0.71434045,0.9216195844230388,0.9997342449604025,0.0008311170212765958,0.001712966410962985
CD56dim,HYKK,-0.09876006,0.17474172,0.9213287805163761,0.9997342449604025,0.0014960106382978723,0.002383257615252849
CD56dim,NRTN,-0.09966945,0.059430048,0.9206067544949075,0.9997342449604025,0.0028257978723404257,0.003723840023832576
CD56dim,TCL1A,-0.0997731,-20.956305,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,NEGR1,-0.0997731,-19.679039,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,CD200,-0.0997731,-19.927664,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,MARVELD2,-0.0997731,-19.437727,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,PTPRK,-0.0997731,-19.307356,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,AC011731.1,-0.0997731,-19.451336,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,MYCN,-0.0997731,-20.100134,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,HLX,-0.0997731,-19.472946,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,PARD3,-0.0997731,-18.956543,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,TIMP3,-0.0997731,-20.18223,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,ZNF98,-0.0997731,-19.069561,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,SLC44A4,-0.0997731,-19.354456,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,ELOVL7,-0.0997731,-19.400284,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,BEND6,-0.0997731,-19.175213,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,FCRLA,-0.0997731,-20.191355,0.9205244608396214,0.9997342449604025,0.0,0.0008937216057198183
CD56dim,BCL6B,-0.10031487,-0.7245457,0.9200943532035767,0.9997342449604025,0.0006648936170212766,0.001564012810009682
CD56dim,AC008033.3,-0.10112751,0.09918815,0.9194492356156259,0.9997342449604025,0.0019946808510638296,0.0029045952185894094
CD56dim,LINC00470,-0.10133206,-0.22264993,0.9192868674144786,0.9997342449604025,0.0019946808510638296,0.0029045952185894094
CD56dim,AC004520.1,-0.101806104,0.023566853,0.9189105810863855,0.9997342449604025,0.003324468085106383,0.004245177627169137
CD56dim,CBLN3,-0.10216682,0.0044656307,0.9186242645845947,0.9997342449604025,0.003324468085106383,0.004245177627169137
CD56dim,IGF2BP3,-0.10223592,-0.7937194,0.9185694158831972,0.9997342449604025,0.0004986702127659574,0.001415059209056379
CD56dim,ESPN,-0.103065155,0.13741927,0.9179112617649238,0.9997342449604025,0.0018284574468085107,0.0027556416176361064
CD56dim,AL355075.1,-0.10418461,-0.59057355,0.9170228430093291,0.9997342449604025,0.0003324468085106383,0.001266105608103076
CD56dim,PHEX,-0.10419567,-1.143191,0.9170140690180006,0.9997342449604025,0.0003324468085106383,0.001266105608103076
CD56dim,DNAJB7,-0.1042012,-1.3471764,0.9170096820261268,0.9997342449604025,0.0003324468085106383,0.001266105608103076
CD56dim,TRPC3,-0.1042012,-1.3158921,0.9170096820261268,0.9997342449604025,0.0003324468085106383,0.001266105608103076
CD56dim,CARD17,-0.104206726,-1.5915987,0.91700529503678,0.9997342449604025,0.0003324468085106383,0.001266105608103076
CD56dim,MYOZ3,-0.10421502,-1.4395888,0.9169987145574985,0.9997342449604025,0.0003324468085106383,0.001266105608103076
CD56dim,PDZD2,-0.10422331,-1.8332306,0.9169921340839037,0.9997342449604025,0.0003324468085106383,0.001266105608103076
CD56dim,LINC00654,-0.1047098,-0.5006811,0.9166060896019084,0.9997342449604025,0.0009973404255319148,0.0019363968123929395
CD56dim,AC012368.1,-0.1061416,-1.8949773,0.9154700049486736,0.9997342449604025,0.00016622340425531914,0.001117152007149773
CD56dim,AC080023.1,-0.1061416,-1.9565996,0.9154700049486736,0.9997342449604025,0.00016622340425531914,0.001117152007149773
CD56dim,AC012313.2,-0.106166475,-3.4988885,0.9154502675453083,0.9997342449604025,0.00016622340425531914,0.001117152007149773
CD56dim,MYO7A,-0.10617753,-3.6394815,0.9154414953827668,0.9997342449604025,0.00016622340425531914,0.001117152007149773
CD56dim,ADORA2B,-0.106640525,-0.28743297,0.9150741703337826,0.9997342449604025,0.0008311170212765958,0.0017874432114396365
CD56dim,AC005224.1,-0.10664881,-0.52299076,0.9150675915427661,0.9997342449604025,0.0008311170212765958,0.0017874432114396365
CD56dim,ANKRD31,-0.10669304,-0.681592,0.9150325047556157,0.9997342449604025,0.0008311170212765958,0.0017874432114396365
CD56dim,NEDD8-MDP1,-0.10671515,-0.77930754,0.915014961424121,0.9997342449604025,0.0008311170212765958,0.0017874432114396365
CD56dim,AP001160.2,-0.107150495,-0.07769504,0.9146695855265228,0.9997342449604025,0.0014960106382978723,0.0024577344157295004
CD56dim,FGF2,-0.10719472,-0.27130696,0.9146345006214136,0.9997342449604025,0.0014960106382978723,0.0024577344157295004
CD56dim,PTGIS,-0.10808753,-19.75629,0.9139262597635681,0.9997342449604025,0.0,0.0009681984061964698
CD56dim,SELP,-0.10808753,-20.209675,0.9139262597635681,0.9997342449604025,0.0,0.0009681984061964698
CD56dim,AL157895.1,-0.10808753,-19.883291,0.9139262597635681,0.9997342449604025,0.0,0.0009681984061964698
